iso3c,year,region,income,che_gdp,gghed_gdp,hc1_gdp,hc2_gdp,hc3_gdp,hc4_gdp,hc5_gdp,hc6_gdp,hc7_gdp,hc1_gghed_gdp,hc6_gghed_gdp,hp1_gdp,hp3_gdp,hp5_gdp,hp1_gghed_gdp,hp3_gghed_gdp
GMB,2021,AFR,Low,3.7432148499999998,1.2864378699999999,2.729137250056615,NA,0.004090971772389204,9.83597600873969e-4,0.07263501209879694,0.16823399182899795,0.27333638155787476,0.9379278645735468,0.0578173005778959,1.7158278895011683,0.9475739470977237,0.0682168219231128,0.5896818814598574,0.325654566734765
GHA,2016,AFR,Lower-middle,3.39035821,1.3003906,2.11884217685729,NA,NA,NA,0.28190885335044885,0.6810243236113035,0.29353828405489835,0.8126936090534097,0.26121063732539845,1.3702895941122943,0.3835142835139558,0.514060127600742,0.5255821353052376,0.147099019736703
GHA,2017,AFR,Lower-middle,2.6878697899999997,1.63058531,1.6003739403313058,0.011791433790732784,NA,0.1037737166538696,0.07138029064401187,0.4688488254009866,0.43170158246371476,0.9708603621052061,0.2844252389583216,1.3383994278268816,0.4054558030444802,0.07719414234503685,0.8119345862832584,0.2459681189759504
GHA,2018,AFR,Lower-middle,2.4300117500000002,1.3708332799999998,1.4530413966208489,0.00919095155665766,NA,0.1599171676762947,0.14622287268067125,0.20359102445276855,0.45804833592716565,0.8196987128582973,0.11485102976524655,0.9643640331482821,0.501089070744144,0.14622287383431667,0.5440230116890126,0.28267747035393836
GHA,2019,AFR,Lower-middle,3.25450468,1.9720608,1.8352514152912622,0.010232967551115814,NA,0.170803721820529,0.1564326653802947,0.31290466968104785,0.7688792388032814,1.112067036339434,0.18960397783632713,1.3508660462919222,0.5008106314896539,0.15643266645449597,0.8185546612713075,0.3034652310237243
GHA,2020,AFR,Lower-middle,4.4331708,2.5281891800000005,2.0169109403536067,0.011724609925481154,NA,0.38107995593228966,0.16820674606998373,0.6904964310926566,1.1647521148144862,1.1502224133628272,0.39378261850796953,1.6026819499653422,0.430677097499082,0.16820674553163747,0.913992117083258,0.24561047320148016
GHA,2021,AFR,Lower-middle,3.8603086500000003,2.09936643,1.9273393371869452,0.002876654860352027,NA,0.22003861848022277,0.22012182267030994,0.44768767908047125,1.0422445364741215,1.048152329402138,0.2434677042174217,1.2877086978467849,0.4662124236428893,0.2201218232052952,0.7002995503684798,0.25354208696364733
GHA,2022,AFR,Lower-middle,3.67459154,2.03708911,2.087165599520896,0.009298203334178544,NA,0.1653826027234006,0.20044982455875854,0.6142548407210034,0.5980404673040063,1.1570652866496935,0.3405254252551675,1.4384295518863064,0.6695385339512352,0.200449824454581,0.7974244603115194,0.3711731335008262
GIN,2016,AFR,Lower-middle,5.39694929,0.6637440900000001,1.2192828280932633,NA,NA,0.08125254821506567,1.9451442105721082,1.3315344450722435,0.5552569491760333,0.14995356222540857,0.1637588331959538,0.4159039647891369,0.8280113695356209,1.9451442051315913,0.051149970808111435,0.10183302148130328
GIN,2017,AFR,Lower-middle,3.91512728,0.60066199,0.7986006207453464,NA,NA,0.07510023176399284,1.8367377996709833,0.5276086306138573,0.443796094809749,0.12252195235709809,0.08094614231946361,0.27367062187588337,0.523117129441393,1.8367381318120368,0.041986767883700996,0.08025705258127769
GIN,2018,AFR,Lower-middle,3.7384300200000005,0.61740124,0.6005427407181738,NA,0.01079404082059367,0.07528978997477322,1.8176647792051348,0.5561972991917989,0.4471824824965736,0.0991795568751609,0.09185591287480288,0.261094574623203,0.35059020962306714,1.8176650639125387,0.04311973562892533,0.05789992831085321
GIN,2019,AFR,Lower-middle,4.088762279999999,0.92095226,0.928746126856971,NA,NA,0.08266140842269168,1.7528127487348888,0.6252644088856147,0.4771247302818205,0.2091906513320638,0.14083447044047057,0.40849769883959136,0.5208484388947612,1.7528127768282973,0.09200996614337802,0.11731583155712401
