Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2424515,WHOSIS_000015,COUNTRY,ARM,EUR,YEAR,Europe,SEX,SEX_MLE,2006,NA,NA,NA,NA,NA,NA,15.7 [15.6-15.8],15.69285065,15.63668446,15.76821101,NA,2024-08-02T10:09:37.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2425334,WHOSIS_000015,COUNTRY,VEN,AMR,YEAR,Americas,SEX,SEX_MLE,2015,NA,NA,NA,NA,NA,NA,19.3 [19.3-19.3],19.28870667,19.26755308,19.32481034,NA,2024-08-02T10:09:37.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2426422,WHOSIS_000015,COUNTRY,ROU,EUR,YEAR,Europe,SEX,SEX_MLE,2021,NA,NA,NA,NA,NA,NA,15.3 [15.3-15.4],15.34451096,15.31175851,15.38228181,NA,2024-08-02T10:09:37.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2430059,WHOSIS_000015,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2013,NA,NA,NA,NA,NA,NA,18.4 [18.2-18.6],18.36732944,18.19597499,18.59037701,NA,2024-08-02T10:09:37.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2430729,WHOSIS_000015,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2016,NA,NA,NA,NA,NA,NA,17.9 [17.2-18.6],17.86873131,17.19881963,18.55362946,NA,2024-08-02T10:09:37.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2431335,WHOSIS_000015,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2008,NA,NA,NA,NA,NA,NA,14.2 [13.6-14.7],14.21543147,13.63702698,14.70515946,NA,2024-08-02T10:09:37.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2432017,WHOSIS_000015,COUNTRY,JAM,AMR,YEAR,Americas,SEX,SEX_FMLE,2013,NA,NA,NA,NA,NA,NA,20.8 [20.7-20.9],20.76127694,20.71131154,20.85370442,NA,2024-08-02T10:09:37.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2432957,WHOSIS_000015,WORLDBANKINCOMEGROUP,WB_HI,NA,YEAR,NA,SEX,SEX_MLE,2011,NA,NA,NA,NA,NA,NA,21.8 [21.8-21.8],21.80440203,21.79625674,21.84701458,NA,2024-08-02T10:09:37.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2433412,WHOSIS_000015,COUNTRY,LBR,AFR,YEAR,Africa,SEX,SEX_MLE,2009,NA,NA,NA,NA,NA,NA,16.2 [15.7-16.7],16.21991888,15.72313867,16.68778799,NA,2024-08-02T10:09:37.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2435718,WHOSIS_000015,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2016,NA,NA,NA,NA,NA,NA,22.7 [22.6-22.7],22.69815521,22.64901574,22.74729468,NA,2024-08-02T10:09:37.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2439774,WHOSIS_000015,COUNTRY,DEU,EUR,YEAR,Europe,SEX,SEX_MLE,2011,NA,NA,NA,NA,NA,NA,21.7 [21.6-21.7],21.67990634,21.64322329,21.71658939,NA,2024-08-02T10:09:37.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2441425,WHOSIS_000015,COUNTRY,GRC,EUR,YEAR,Europe,SEX,SEX_BTSX,2010,NA,NA,NA,NA,NA,NA,23.4 [23.4-23.5],23.41778696,23.41181154,23.47567013,NA,2024-08-02T10:09:37.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2442061,WHOSIS_000015,COUNTRY,JAM,AMR,YEAR,Americas,SEX,SEX_MLE,2016,NA,NA,NA,NA,NA,NA,16.9 [16.3-17.6],16.92534716,16.27254614,17.57618595,NA,2024-08-02T10:09:37.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2442167,WHOSIS_000015,COUNTRY,SLB,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2018,NA,NA,NA,NA,NA,NA,14.6 [14.1-15.4],14.63389894,14.06156809,15.43997878,NA,2024-08-02T10:09:37.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2442422,WHOSIS_000015,COUNTRY,BLZ,AMR,YEAR,Americas,SEX,SEX_MLE,2003,NA,NA,NA,NA,NA,NA,19.2 [19.0-19.3],19.16024441,19.0098892,19.33635382,NA,2024-08-02T10:09:37.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2443833,WHOSIS_000015,REGION,AFR,NA,YEAR,NA,SEX,SEX_BTSX,2019,NA,NA,NA,NA,NA,NA,17.6 [16.9-18.2],17.56669151,16.87693416,18.21229514,NA,2024-08-02T10:09:37.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2444044,WHOSIS_000015,COUNTRY,PNG,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2004,NA,NA,NA,NA,NA,NA,15.8 [15.3-16.4],15.81435587,15.25617191,16.37684126,NA,2024-08-02T10:09:37.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2444722,WHOSIS_000015,COUNTRY,ZAF,AFR,YEAR,Africa,SEX,SEX_FMLE,2000,NA,NA,NA,NA,NA,NA,18.5 [18.4-18.5],18.46458071,18.40967424,18.52020621,NA,2024-08-02T10:09:37.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2445202,WHOSIS_000015,COUNTRY,ECU,AMR,YEAR,Americas,SEX,SEX_FMLE,2012,NA,NA,NA,NA,NA,NA,23.2 [23.0-23.5],23.2401445,23.00216259,23.48624514,NA,2024-08-02T10:09:37.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2448437,WHOSIS_000015,COUNTRY,SYC,AFR,YEAR,Africa,SEX,SEX_MLE,2016,NA,NA,NA,NA,NA,NA,17.5 [17.3-17.7],17.50291647,17.32391286,17.65779485,NA,2024-08-02T10:09:37.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2449347,WHOSIS_000015,COUNTRY,SWZ,AFR,YEAR,Africa,SEX,SEX_FMLE,2009,NA,NA,NA,NA,NA,NA,13.8 [12.9-14.7],13.75148872,12.90768445,14.72341238,NA,2024-08-02T10:09:37.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2449896,WHOSIS_000015,COUNTRY,PRK,SEAR,YEAR,South-East Asia,SEX,SEX_BTSX,2004,NA,NA,NA,NA,NA,NA,17.7 [17.3-18.1],17.71821653,17.3312928,18.14898177,NA,2024-08-02T10:09:37.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2451669,WHOSIS_000015,COUNTRY,GHA,AFR,YEAR,Africa,SEX,SEX_FMLE,2021,NA,NA,NA,NA,NA,NA,18.2 [17.6-18.7],18.17547261,17.61873481,18.67826194,NA,2024-08-02T10:09:37.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2452000,WHOSIS_000015,COUNTRY,PAN,AMR,YEAR,Americas,SEX,SEX_MLE,2010,NA,NA,NA,NA,NA,NA,20.7 [20.6-20.8],20.69251847,20.62703448,20.81893586,NA,2024-08-02T10:09:37.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2452027,WHOSIS_000015,COUNTRY,PSE,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2002,NA,NA,NA,NA,NA,NA,15.8 [15.5-16.1],15.78196183,15.54575631,16.07087898,NA,2024-08-02T10:09:37.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2454618,WHOSIS_000015,COUNTRY,JPN,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2004,NA,NA,NA,NA,NA,NA,22.5 [22.5-22.6],22.52271879,22.48639824,22.55903935,NA,2024-08-02T10:09:37.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2455323,WHOSIS_000015,GLOBAL,GLOBAL,NA,YEAR,NA,SEX,SEX_MLE,2021,NA,NA,NA,NA,NA,NA,18.0 [17.7-18.5],18.04658227,17.66290085,18.48098289,NA,2024-08-02T10:09:37.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2456457,WHOSIS_000015,COUNTRY,VCT,AMR,YEAR,Americas,SEX,SEX_MLE,2003,NA,NA,NA,NA,NA,NA,18.8 [18.6-19.0],18.79160551,18.62817924,18.97615649,NA,2024-08-02T10:09:37.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2457679,WHOSIS_000015,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2010,NA,NA,NA,NA,NA,NA,18.0 [17.8-18.2],17.9704488,17.78120673,18.15842468,NA,2024-08-02T10:09:37.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2461291,WHOSIS_000015,COUNTRY,HTI,AMR,YEAR,Americas,SEX,SEX_FMLE,2017,NA,NA,NA,NA,NA,NA,16.1 [15.4-17.0],16.13446645,15.43500112,16.98500356,NA,2024-08-02T10:09:37.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2461670,WHOSIS_000015,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2020,NA,NA,NA,NA,NA,NA,14.1 [13.6-14.6],14.06607921,13.55094011,14.64860016,NA,2024-08-02T10:09:37.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2463112,WHOSIS_000015,COUNTRY,ATG,AMR,YEAR,Americas,SEX,SEX_MLE,2006,NA,NA,NA,NA,NA,NA,19.4 [19.2-19.7],19.41420029,19.24337179,19.66510586,NA,2024-08-02T10:09:37.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2464303,WHOSIS_000015,COUNTRY,MEX,AMR,YEAR,Americas,SEX,SEX_MLE,2014,NA,NA,NA,NA,NA,NA,20.9 [20.9-20.9],20.88873699,20.88412941,20.91905945,NA,2024-08-02T10:09:37.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2465219,WHOSIS_000015,COUNTRY,TTO,AMR,YEAR,Americas,SEX,SEX_BTSX,2007,NA,NA,NA,NA,NA,NA,20.3 [20.2-20.4],20.2863671,20.18139763,20.4225427,NA,2024-08-02T10:09:37.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2467651,WHOSIS_000015,COUNTRY,KIR,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2016,NA,NA,NA,NA,NA,NA,16.0 [15.4-16.5],15.9583952,15.44060622,16.49590487,NA,2024-08-02T10:09:37.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2467853,WHOSIS_000015,COUNTRY,NAM,AFR,YEAR,Africa,SEX,SEX_FMLE,2004,NA,NA,NA,NA,NA,NA,15.5 [14.9-16.1],15.46546511,14.85766986,16.11358938,NA,2024-08-02T10:09:37.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2469704,WHOSIS_000015,COUNTRY,COG,AFR,YEAR,Africa,SEX,SEX_FMLE,2000,NA,NA,NA,NA,NA,NA,13.5 [13.2-13.9],13.51986797,13.19264143,13.89459238,NA,2024-08-02T10:09:37.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2470867,WHOSIS_000015,COUNTRY,JPN,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2020,NA,NA,NA,NA,NA,NA,24.5 [24.4-24.5],24.46640839,24.42126137,24.51155541,NA,2024-08-02T10:09:37.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2472946,WHOSIS_000015,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2015,NA,NA,NA,NA,NA,NA,23.9 [23.6-24.2],23.88890114,23.57341618,24.24409151,NA,2024-08-02T10:09:37.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2473043,WHOSIS_000015,COUNTRY,DOM,AMR,YEAR,Americas,SEX,SEX_FMLE,2008,NA,NA,NA,NA,NA,NA,22.9 [22.3-23.6],22.93701845,22.31454374,23.63844416,NA,2024-08-02T10:09:37.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2476498,WHOSIS_000015,COUNTRY,AZE,EUR,YEAR,Europe,SEX,SEX_MLE,2017,NA,NA,NA,NA,NA,NA,18.7 [18.6-18.9],18.71867242,18.55422328,18.93316142,NA,2024-08-02T10:09:37.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2477509,WHOSIS_000015,COUNTRY,TTO,AMR,YEAR,Americas,SEX,SEX_FMLE,2018,NA,NA,NA,NA,NA,NA,23.0 [22.9-23.2],23.03973767,22.89950936,23.1860536,NA,2024-08-02T10:09:37.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2477658,WHOSIS_000015,COUNTRY,SGP,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2001,NA,NA,NA,NA,NA,NA,23.7 [23.7-23.8],23.69479941,23.67238344,23.7694412,NA,2024-08-02T10:09:37.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2477832,WHOSIS_000015,COUNTRY,MUS,AFR,YEAR,Africa,SEX,SEX_BTSX,2013,NA,NA,NA,NA,NA,NA,19.9 [19.7-20.0],19.85370693,19.74257058,20.00871287,NA,2024-08-02T10:09:37.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2479912,WHOSIS_000015,COUNTRY,BLR,EUR,YEAR,Europe,SEX,SEX_BTSX,2001,NA,NA,NA,NA,NA,NA,16.8 [16.8-16.9],16.83239794,16.78659467,16.86968933,NA,2024-08-02T10:09:37.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2480078,WHOSIS_000015,COUNTRY,GHA,AFR,YEAR,Africa,SEX,SEX_BTSX,2005,NA,NA,NA,NA,NA,NA,15.7 [15.3-16.1],15.70213271,15.28737343,16.14680142,NA,2024-08-02T10:09:37.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2480804,WHOSIS_000015,COUNTRY,UKR,EUR,YEAR,Europe,SEX,SEX_FMLE,2018,NA,NA,NA,NA,NA,NA,21.6 [21.2-22.2],21.59962747,21.15827458,22.20343397,NA,2024-08-02T10:09:37.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2481886,WHOSIS_000015,COUNTRY,LUX,EUR,YEAR,Europe,SEX,SEX_FMLE,2007,NA,NA,NA,NA,NA,NA,24.7 [24.6-24.8],24.65788794,24.55272656,24.79656701,NA,2024-08-02T10:09:37.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2481922,WHOSIS_000015,COUNTRY,CUB,AMR,YEAR,Americas,SEX,SEX_FMLE,2008,NA,NA,NA,NA,NA,NA,23.1 [23.0-23.1],23.06676485,23.03051626,23.14494292,NA,2024-08-02T10:09:37.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2482563,WHOSIS_000015,COUNTRY,SGP,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2008,NA,NA,NA,NA,NA,NA,25.2 [25.2-25.3],25.17625305,25.15012862,25.25559279,NA,2024-08-02T10:09:37.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2483709,WHOSIS_000015,COUNTRY,ECU,AMR,YEAR,Americas,SEX,SEX_BTSX,2009,NA,NA,NA,NA,NA,NA,21.7 [21.4-22.0],21.71136252,21.43456007,21.97992687,NA,2024-08-02T10:09:37.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2486698,WHOSIS_000015,COUNTRY,DNK,EUR,YEAR,Europe,SEX,SEX_FMLE,2013,NA,NA,NA,NA,NA,NA,24.2 [24.2-24.3],24.20764529,24.1851108,24.27314316,NA,2024-08-02T10:09:37.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2493002,WHOSIS_000015,COUNTRY,NAM,AFR,YEAR,Africa,SEX,SEX_BTSX,2020,NA,NA,NA,NA,NA,NA,16.0 [15.3-16.6],15.9861329,15.34824185,16.58592049,NA,2024-08-02T10:09:37.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2493465,WHOSIS_000015,COUNTRY,BEL,EUR,YEAR,Europe,SEX,SEX_BTSX,2005,NA,NA,NA,NA,NA,NA,22.3 [22.3-22.4],22.32392582,22.31666111,22.37996841,NA,2024-08-02T10:09:37.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2493942,WHOSIS_000015,COUNTRY,TCD,AFR,YEAR,Africa,SEX,SEX_BTSX,2020,NA,NA,NA,NA,NA,NA,15.3 [14.7-16.0],15.30541339,14.70647186,16.00111455,NA,2024-08-02T10:09:37.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2496540,WHOSIS_000015,COUNTRY,WSM,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2008,NA,NA,NA,NA,NA,NA,17.6 [17.1-18.0],17.59098319,17.10513386,18.0349477,NA,2024-08-02T10:09:37.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2496787,WHOSIS_000015,COUNTRY,IND,SEAR,YEAR,South-East Asia,SEX,SEX_MLE,2020,NA,NA,NA,NA,NA,NA,16.6 [16.3-16.9],16.58911354,16.2954821,16.8668305,NA,2024-08-02T10:09:37.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2496978,WHOSIS_000015,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2020,NA,NA,NA,NA,NA,NA,17.4 [17.1-17.7],17.37276799,17.113611,17.66269425,NA,2024-08-02T10:09:37.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2498454,WHOSIS_000015,COUNTRY,USA,AMR,YEAR,Americas,SEX,SEX_BTSX,2021,NA,NA,NA,NA,NA,NA,22.0 [22.0-22.1],22.01269521,21.97780253,22.08327033,NA,2024-08-02T10:09:37.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2498862,WHOSIS_000015,REGION,AFR,NA,YEAR,NA,SEX,SEX_FMLE,2018,NA,NA,NA,NA,NA,NA,18.3 [17.8-18.9],18.34486318,17.8290957,18.94700957,NA,2024-08-02T10:09:37.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2499435,WHOSIS_000015,COUNTRY,MNG,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2013,NA,NA,NA,NA,NA,NA,18.8 [18.6-19.0],18.77745585,18.60863899,19.0229647,NA,2024-08-02T10:09:37.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2500255,WHOSIS_000015,COUNTRY,VNM,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2005,NA,NA,NA,NA,NA,NA,21.1 [20.8-21.5],21.09259699,20.7592575,21.49208416,NA,2024-08-02T10:09:37.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2500311,WHOSIS_000015,COUNTRY,HRV,EUR,YEAR,Europe,SEX,SEX_BTSX,2018,NA,NA,NA,NA,NA,NA,21.6 [21.5-21.7],21.61568462,21.53293398,21.72394716,NA,2024-08-02T10:09:37.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2502310,WHOSIS_000015,COUNTRY,LBR,AFR,YEAR,Africa,SEX,SEX_MLE,2008,NA,NA,NA,NA,NA,NA,16.3 [15.8-16.8],16.27082185,15.7566766,16.82754177,NA,2024-08-02T10:09:37.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2505848,WHOSIS_000015,COUNTRY,DNK,EUR,YEAR,Europe,SEX,SEX_MLE,2011,NA,NA,NA,NA,NA,NA,21.2 [21.1-21.2],21.1578061,21.13221361,21.2148951,NA,2024-08-02T10:09:37.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2507259,WHOSIS_000015,COUNTRY,PRT,EUR,YEAR,Europe,SEX,SEX_MLE,2020,NA,NA,NA,NA,NA,NA,21.4 [21.4-21.5],21.41161955,21.38830681,21.47149349,NA,2024-08-02T10:09:37.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2507725,WHOSIS_000015,COUNTRY,SWE,EUR,YEAR,Europe,SEX,SEX_FMLE,2017,NA,NA,NA,NA,NA,NA,25.4 [25.3-25.4],25.36391468,25.34902756,25.42370049,NA,2024-08-02T10:09:37.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2507767,WHOSIS_000015,COUNTRY,ZAF,AFR,YEAR,Africa,SEX,SEX_MLE,2014,NA,NA,NA,NA,NA,NA,15.6 [15.5-15.7],15.60550406,15.52855896,15.66150811,NA,2024-08-02T10:09:37.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2507886,WHOSIS_000015,COUNTRY,SSD,AFR,YEAR,Africa,SEX,SEX_BTSX,2007,NA,NA,NA,NA,NA,NA,15.8 [15.1-16.8],15.83044484,15.12149023,16.83189796,NA,2024-08-02T10:09:37.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2509064,WHOSIS_000015,COUNTRY,TCD,AFR,YEAR,Africa,SEX,SEX_FMLE,2011,NA,NA,NA,NA,NA,NA,16.2 [15.7-16.6],16.15151478,15.70976445,16.61459682,NA,2024-08-02T10:09:37.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2511325,WHOSIS_000015,COUNTRY,NPL,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2020,NA,NA,NA,NA,NA,NA,19.2 [18.8-19.7],19.21789584,18.82407655,19.73887703,NA,2024-08-02T10:09:37.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2511332,WHOSIS_000015,COUNTRY,GHA,AFR,YEAR,Africa,SEX,SEX_MLE,2021,NA,NA,NA,NA,NA,NA,15.3 [14.8-15.8],15.28611943,14.83188032,15.80855973,NA,2024-08-02T10:09:37.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2512504,WHOSIS_000015,COUNTRY,MMR,SEAR,YEAR,South-East Asia,SEX,SEX_BTSX,2016,NA,NA,NA,NA,NA,NA,17.7 [17.1-18.3],17.67820128,17.05494225,18.34501549,NA,2024-08-02T10:09:37.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2513352,WHOSIS_000015,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2002,NA,NA,NA,NA,NA,NA,17.9 [17.3-18.5],17.92743231,17.25457525,18.52883589,NA,2024-08-02T10:09:37.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2513864,WHOSIS_000015,COUNTRY,VUT,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2019,NA,NA,NA,NA,NA,NA,16.2 [15.8-16.6],16.18149976,15.84844251,16.58580817,NA,2024-08-02T10:09:37.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2517993,WHOSIS_000015,COUNTRY,BWA,AFR,YEAR,Africa,SEX,SEX_BTSX,2007,NA,NA,NA,NA,NA,NA,15.9 [15.2-16.6],15.85546323,15.17273216,16.59634773,NA,2024-08-02T10:09:37.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2518670,WHOSIS_000015,COUNTRY,GHA,AFR,YEAR,Africa,SEX,SEX_MLE,2010,NA,NA,NA,NA,NA,NA,14.4 [14.1-14.8],14.42244612,14.07022443,14.79298855,NA,2024-08-02T10:09:37.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2519071,WHOSIS_000015,COUNTRY,KAZ,EUR,YEAR,Europe,SEX,SEX_FMLE,2000,NA,NA,NA,NA,NA,NA,18.3 [18.2-18.4],18.28289918,18.16947351,18.42366812,NA,2024-08-02T10:09:37.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2519218,WHOSIS_000015,COUNTRY,BWA,AFR,YEAR,Africa,SEX,SEX_BTSX,2013,NA,NA,NA,NA,NA,NA,16.1 [15.6-16.7],16.11567606,15.62485734,16.69219578,NA,2024-08-02T10:09:37.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2520440,WHOSIS_000015,COUNTRY,CHN,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2013,NA,NA,NA,NA,NA,NA,22.2 [21.9-22.6],22.21698342,21.89031469,22.62999593,NA,2024-08-02T10:09:37.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2521096,WHOSIS_000015,COUNTRY,GRD,AMR,YEAR,Americas,SEX,SEX_MLE,2017,NA,NA,NA,NA,NA,NA,16.6 [16.4-16.8],16.56800011,16.39857616,16.77461263,NA,2024-08-02T10:09:37.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2521472,WHOSIS_000015,WORLDBANKINCOMEGROUP,WB_LMI,NA,YEAR,NA,SEX,SEX_FMLE,2019,NA,NA,NA,NA,NA,NA,19.7 [19.4-20.3],19.72601728,19.39827492,20.28585826,NA,2024-08-02T10:09:37.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2521785,WHOSIS_000015,COUNTRY,FJI,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2019,NA,NA,NA,NA,NA,NA,14.7 [14.0-15.5],14.71383792,14.01158633,15.49763273,NA,2024-08-02T10:09:37.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2523912,WHOSIS_000015,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2001,NA,NA,NA,NA,NA,NA,23.0 [22.9-23.1],22.97547358,22.89718053,23.12069185,NA,2024-08-02T10:09:37.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
